,title,magnitude,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,year,month,day,hour,minute
657,487,6.8,5,5,0,0,713,9,551,0.0,26.2,6,150.0,-15.798,167.789,307,6,55,2006,8,7,22,18
658,904,7.7,7,5,0,0,947,9,357,0.0,36.8,7,20.0,-9.284,107.419,424,6,54,2006,7,17,8,19
659,13,6.5,0,6,0,0,650,9,477,0.0,20.3,7,34.0,-5.724,151.133,195,6,35,2006,5,28,3,12
660,247,6.6,0,7,0,0,670,9,548,0.0,28.0,7,19.0,60.772,165.743,457,1,39,2006,5,22,11,12
661,466,6.8,4,5,0,0,719,9,701,0.0,16.3,6,12.0,0.093,97.05,425,6,54,2006,5,16,15,28
662,955,8.0,7,7,0,0,1013,9,626,0.0,20.7,7,55.0,-20.187,-174.123,334,6,54,2006,5,3,15,26
663,957,8.0,8,9,0,0,1026,3,0,0.0,0.0,8,60.5,-19.99,-173.907,334,6,54,2006,5,3,15,26
664,117,6.5,7,7,0,0,653,9,282,0.0,46.3,7,12.0,-27.211,-71.056,99,6,9,2006,4,30,21,40
665,407,6.7,6,7,0,0,696,9,277,0.0,25.6,6,12.0,-27.017,-71.022,99,6,9,2006,4,30,19,17
666,288,6.6,0,8,0,0,670,9,645,0.0,28.4,7,11.0,60.491,167.516,457,1,39,2006,4,29,16,58
667,886,7.6,0,8,0,0,889,9,579,0.0,18.5,7,22.0,60.949,167.089,457,1,39,2006,4,20,23,25
668,25,6.5,3,5,0,0,654,9,247,0.0,25.5,7,14.0,-16.527,176.989,225,6,54,2006,4,7,8,30
669,322,6.7,0,7,0,0,691,9,306,0.0,21.3,6,30.1,-3.595,127.214,21,6,20,2006,3,14,6,57
670,632,7.0,5,9,0,0,891,9,412,0.0,23.2,6,11.0,-21.324,33.583,91,0,28,2006,2,22,22,19
671,366,6.7,7,6,0,0,934,9,769,0.0,19.7,6,66.0,36.311,23.212,212,2,15,2006,1,8,11,34
672,283,6.6,7,6,0,0,703,9,323,0.0,48.2,7,14.0,28.164,-112.117,39,6,54,2006,1,4,8,32
673,102,6.5,6,5,0,0,721,9,529,0.0,20.5,6,224.6,36.357,71.093,26,1,0,2005,12,12,21,47
674,504,6.8,5,7,0,0,744,9,561,0.0,20.0,7,22.0,-6.224,29.83,177,0,46,2005,12,5,12,19
675,123,6.5,4,5,0,0,683,9,464,0.0,48.8,7,29.0,38.089,142.122,161,6,54,2005,12,2,13,13
676,104,6.5,3,6,0,0,651,9,358,0.0,20.7,6,21.0,2.164,96.786,423,6,20,2005,11,19,14,10
677,499,6.8,0,6,0,0,711,9,509,0.0,30.1,6,147.0,-22.361,-67.895,398,5,5,2005,11,17,19,26
678,876,7.6,9,9,0,0,1267,9,724,0.0,21.1,7,26.0,34.539,73.588,283,1,33,2005,10,8,3,50
679,182,6.6,0,6,0,0,670,9,402,0.0,17.7,7,25.0,-5.437,151.84,201,6,35,2005,9,29,15,50
680,856,7.5,8,7,0,0,1018,9,696,0.0,26.2,6,115.0,-5.678,-76.398,490,5,37,2005,9,26,1,55
681,871,7.6,5,7,0,0,891,9,502,0.0,20.0,7,90.0,-4.539,153.474,201,6,35,2005,9,9,7,26
682,769,7.2,7,7,0,0,1104,9,698,0.0,19.6,7,36.0,38.276,142.039,161,6,54,2005,8,16,2,46
683,779,7.2,4,5,0,0,808,9,636,0.0,26.4,7,16.0,7.92,92.19,301,6,54,2005,7,24,15,42
684,415,6.7,3,6,0,0,693,9,398,0.0,22.3,7,21.0,1.819,97.082,425,6,20,2005,7,5,1,52
685,239,6.6,6,5,0,0,719,9,446,0.0,21.1,7,27.0,11.245,-86.172,395,6,54,2005,7,2,2,16
686,749,7.2,5,4,0,0,1318,9,420,0.0,31.4,7,16.0,41.292,-125.953,60,6,54,2005,6,15,2,50
687,917,7.8,8,7,0,0,1020,9,714,0.0,16.1,6,115.6,-19.987,-69.197,157,5,9,2005,6,13,22,44
688,595,6.9,5,7,0,0,740,9,635,0.0,26.0,7,30.0,1.989,97.041,425,6,20,2005,5,19,1,54
689,331,6.7,6,5,0,0,731,9,695,0.0,20.9,6,34.0,0.587,98.459,325,6,20,2005,5,14,5,5
690,3,6.5,3,6,0,0,657,9,478,0.0,21.2,7,30.0,-1.714,99.779,324,6,20,2005,4,10,11,14
691,326,6.7,5,6,0,0,717,9,656,0.0,21.2,7,19.0,-1.644,99.607,324,6,20,2005,4,10,10,29
692,979,8.6,0,8,0,0,1138,7,510,0.0,22.1,8,30.0,2.085,97.108,425,6,20,2005,3,28,16,9
693,233,6.6,8,7,0,0,805,9,401,0.0,22.9,7,10.0,33.807,130.131,247,1,23,2005,3,20,1,53
694,733,7.1,0,5,0,0,776,9,569,0.0,18.1,6,201.7,-6.527,129.933,44,6,20,2005,3,2,10,42
695,524,6.8,0,6,0,0,711,9,444,0.0,33.8,6,36.0,2.908,95.592,423,6,20,2005,2,26,12,56
696,128,6.5,0,7,0,0,650,9,371,0.0,31.8,6,10.0,-5.562,122.129,184,6,20,2005,2,19,0,4
697,153,6.5,3,5,0,0,652,9,286,0.0,47.3,7,39.7,4.756,126.421,366,6,20,2005,2,15,14,42
698,393,6.7,0,4,0,0,691,9,457,0.0,30.2,6,206.3,-14.252,167.259,427,6,55,2005,2,8,14,48
699,691,7.1,7,3,0,0,782,9,640,0.0,26.4,7,525.0,5.293,123.337,329,6,54,2005,2,5,12,23
700,195,6.6,6,4,0,0,676,9,225,0.0,78.5,7,27.8,34.064,141.491,186,6,54,2005,1,19,6,11
701,307,6.6,0,5,0,0,670,9,353,0.0,31.9,7,16.1,8.879,92.375,301,6,54,2004,12,26,9,20
702,756,7.2,5,6,0,0,802,9,385,0.0,27.9,7,39.2,6.91,92.958,386,6,54,2004,12,26,4,21
703,982,9.1,0,8,0,0,1274,7,601,0.0,22.0,5,30.0,3.295,95.982,0,6,20,2004,12,26,0,58
704,966,8.1,0,5,0,0,1009,9,331,0.0,59.3,7,10.0,-49.312,161.345,245,6,54,2004,12,23,14,59
705,477,6.8,5,6,0,0,858,9,639,0.0,21.8,6,10.0,18.958,-81.409,129,6,54,2004,12,14,23,20
706,491,6.8,4,7,0,0,724,9,759,0.0,23.6,6,35.0,42.9,145.228,296,1,23,2004,12,6,14,15
707,659,7.0,4,7,0,0,771,9,929,0.0,23.9,6,39.0,43.006,145.119,296,1,23,2004,11,28,18,32
708,710,7.1,0,7,0,0,776,9,439,0.0,28.8,7,10.0,-3.609,135.404,284,6,20,2004,11,26,2,25
709,706,7.1,5,5,0,0,782,9,585,0.0,14.7,7,10.0,-46.676,164.721,380,6,54,2004,11,22,20,26
710,758,7.2,8,8,0,0,820,9,708,0.0,50.2,6,15.0,4.695,-77.508,346,6,10,2004,11,15,9,6
711,860,7.5,5,7,0,0,870,9,301,0.0,33.8,7,10.0,-8.152,124.868,259,6,20,2004,11,11,21,26
712,410,6.7,0,6,0,0,691,9,233,0.0,21.5,6,10.0,-11.128,162.208,197,6,54,2004,11,11,17,34
713,354,6.7,7,4,0,0,703,9,459,0.0,37.3,6,10.0,49.277,-128.772,351,6,54,2004,11,2,10,2
714,286,6.6,0,8,0,0,670,9,782,0.0,37.0,7,16.0,37.226,138.779,316,1,23,2004,10,23,8,56
715,375,6.7,5,6,0,0,705,9,698,0.0,24.7,6,94.0,24.53,122.694,488,6,54,2004,10,15,4,8
716,656,7.0,0,6,0,0,754,9,441,0.0,32.2,7,35.0,11.422,-86.665,254,6,54,2004,10,9,21,26
717,136,6.5,5,5,0,0,665,9,526,0.0,18.3,6,105.0,13.925,120.534,444,6,38,2004,10,8,14,36
718,495,6.8,0,6,0,0,711,9,545,0.0,15.7,6,36.0,-10.951,162.161,197,6,42,2004,10,8,8,27
719,181,6.6,0,4,0,0,670,9,478,0.0,29.8,7,10.0,33.205,137.227,420,6,54,2004,9,6,23,29
720,823,7.4,0,5,0,0,842,9,594,0.0,27.5,6,10.0,33.184,137.071,420,6,54,2004,9,5,14,57
721,776,7.2,0,5,0,0,798,9,643,0.0,28.4,7,14.0,33.07,136.618,420,6,54,2004,9,5,10,7
722,113,6.5,0,7,0,0,650,9,349,0.0,30.1,6,5.0,-35.173,-70.525,452,5,9,2004,8,28,13,41
723,15,6.5,0,7,0,0,650,9,305,0.0,39.0,7,13.4,-0.443,133.091,252,6,20,2004,7,28,3,56
724,560,6.9,0,5,0,0,732,9,798,0.0,31.2,6,188.6,55.682,160.003,30,1,39,2004,6,10,15,19
725,173,6.6,0,7,0,0,670,9,282,0.0,46.9,6,21.0,-37.695,-73.406,83,5,9,2004,5,3,4,36
726,320,6.7,0,5,0,0,691,9,386,0.0,27.6,6,65.8,-9.362,122.839,287,6,20,2004,4,23,1,50
727,132,6.5,0,4,0,0,650,9,424,0.0,29.9,6,228.4,-13.174,167.198,427,6,55,2004,4,9,15,23
728,303,6.6,0,4,0,0,670,9,728,0.0,18.3,6,187.1,36.512,71.029,12,1,0,2004,4,5,21,24
729,380,6.7,0,7,0,0,691,9,256,0.0,33.3,7,25.7,-3.665,135.339,284,6,20,2004,2,8,8,58
730,815,7.3,0,7,0,0,820,9,390,0.0,23.0,6,10.0,-4.003,135.023,337,6,20,2004,2,7,2,42
731,648,7.0,0,7,0,0,754,9,367,0.0,33.0,7,16.6,-3.615,135.538,284,6,20,2004,2,5,21,5
732,321,6.7,0,6,0,0,691,9,243,0.0,42.5,6,17.4,-3.12,127.4,21,6,20,2004,1,28,22,15
733,798,7.3,0,4,0,0,820,9,235,0.0,46.6,7,10.0,-22.015,169.766,442,6,54,2003,12,27,16,0
734,184,6.6,0,9,0,0,670,9,552,0.0,44.8,7,10.0,28.995,58.311,42,1,21,2003,12,26,1,56
735,64,6.5,0,6,0,0,650,9,405,0.0,48.4,6,33.0,8.416,-82.824,359,6,34,2003,12,25,7,11
736,0,6.5,7,9,0,0,1390,5,65,0.047,71.0,5,8.38,35.7005,-121.101,401,3,53,2003,12,22,19,15
737,517,6.8,0,7,0,0,711,9,447,0.0,27.7,6,10.0,23.039,121.362,489,1,44,2003,12,10,4,38
738,292,6.6,0,6,0,0,670,9,384,0.0,25.1,6,35.0,-5.581,150.88,195,6,35,2003,11,25,20,19
739,80,6.5,0,6,0,0,650,9,487,0.0,45.9,6,35.0,12.025,125.416,79,6,38,2003,11,18,17,14
740,262,6.6,0,5,0,0,670,9,475,0.0,26.2,6,113.7,-19.262,168.892,158,6,54,2003,11,6,10,38
741,627,7.0,0,5,0,0,754,9,568,0.0,61.2,6,10.0,37.812,142.619,161,6,54,2003,10,31,1,6
742,382,6.7,0,6,0,0,691,9,556,0.0,55.4,7,32.0,42.648,144.57,210,1,54,2003,10,8,9,6
743,413,6.7,0,7,0,0,691,9,643,0.0,24.5,6,10.0,50.211,87.721,16,1,39,2003,10,1,1,3
744,105,6.5,0,5,0,0,650,9,586,0.0,71.3,7,25.0,42.45,144.38,210,6,54,2003,9,29,2,36
745,802,7.3,0,7,0,0,820,9,667,0.0,24.5,6,16.0,50.038,87.813,16,1,39,2003,9,27,11,33
746,824,7.4,0,7,0,0,842,9,514,0.0,78.8,7,33.0,41.774,143.593,421,1,54,2003,9,25,21,8
747,967,8.16,0,9,0,0,1024,7,0,0.0,0.0,8,27.0,41.815,143.91,210,6,54,2003,9,25,19,50
748,193,6.6,0,7,0,0,670,9,518,0.0,24.7,6,10.0,19.917,95.672,449,1,29,2003,9,21,18,16
749,767,7.2,0,7,0,0,798,9,428,0.0,17.5,7,28.0,-45.104,167.144,450,6,31,2003,8,21,12,12
750,894,7.6,0,6,0,0,889,9,315,0.0,25.2,7,10.0,-60.532,-43.411,414,6,52,2003,8,4,4,37
751,83,6.5,0,6,0,0,650,9,156,0.0,31.4,6,33.0,-3.828,152.174,376,6,35,2003,7,15,18,46
752,483,6.8,0,7,0,0,711,9,398,0.0,39.1,7,33.0,-30.608,-71.637,320,5,9,2003,6,20,13,30
753,563,6.9,0,5,0,0,732,9,733,0.0,26.7,6,174.8,55.492,159.999,30,1,39,2003,6,16,22,8
754,294,6.6,0,6,0,0,670,9,419,0.0,27.8,7,33.0,-5.095,152.502,201,6,35,2003,6,7,0,32
755,622,7.0,0,6,0,0,754,9,473,0.0,30.3,7,31.0,2.354,128.855,459,6,20,2003,5,26,19,23
756,646,7.0,0,7,0,0,754,9,690,0.0,19.1,6,68.0,38.849,141.568,4,1,23,2003,5,26,9,24
757,465,6.8,0,9,0,0,711,9,534,0.0,19.4,7,12.0,36.964,3.634,107,6,1,2003,5,21,18,44
758,90,6.5,0,7,0,0,650,9,247,0.0,28.7,7,33.0,-8.294,120.743,384,6,20,2003,3,25,2,53
759,436,6.8,0,7,0,0,711,9,431,0.0,38.4,7,40.2,-4.694,153.238,201,6,35,2003,3,11,7,27
760,873,7.6,0,7,0,0,889,9,551,0.0,0.0,6,24.0,18.77,-104.104,105,3,26,2003,1,22,2,6
761,74,6.5,0,6,0,0,650,9,316,0.0,0.0,7,24.0,13.626,-90.774,363,6,54,2003,1,21,2,46
762,790,7.3,0,6,0,0,820,9,457,0.0,0.0,7,33.0,-10.491,160.77,197,6,54,2003,1,20,8,43
763,358,6.7,0,5,0,0,691,9,323,0.0,0.0,6,71.9,-5.311,153.701,201,6,54,2003,1,10,13,11
764,424,6.7,0,6,0,0,691,9,453,0.0,0.0,6,34.0,-4.786,153.275,300,6,35,2002,12,12,8,30
765,947,7.9,8,9,0,0,1750,0,0,0.0,0.0,5,4.2,63.5141,-147.453,80,3,53,2002,11,3,22,12
766,832,7.4,0,7,0,0,842,9,418,0.0,0.0,6,30.0,2.824,96.085,423,6,20,2002,11,2,1,26
767,265,6.6,0,7,0,0,670,0,0,0.0,0.0,5,4.2,63.5144,-147.912,80,3,53,2002,10,23,11,27
768,405,6.7,0,7,0,0,691,9,250,0.0,0.0,4,10.0,-1.511,133.973,252,6,20,2002,10,10,12,28
769,869,7.6,0,7,0,0,889,9,375,0.0,0.0,7,10.0,-1.757,134.297,252,6,20,2002,10,10,10,50
770,33,6.5,0,6,0,0,650,9,646,0.0,0.0,7,21.0,13.036,93.068,43,6,19,2002,9,13,22,28
771,884,7.6,0,7,0,0,889,9,428,0.0,0.0,7,13.0,-3.302,142.945,15,6,35,2002,9,8,18,44
772,14,6.5,0,4,0,0,650,9,260,0.0,0.0,7,30.0,14.101,146.199,393,6,54,2002,8,14,13,57
773,30,6.5,0,7,0,0,650,9,533,0.0,0.0,7,10.0,7.929,-82.793,369,6,34,2002,7,31,0,16
774,107,6.5,0,8,0,0,650,9,555,0.0,0.0,7,10.0,35.626,49.047,8,1,21,2002,6,22,2,58
775,210,6.6,0,7,0,0,670,9,420,0.0,0.0,6,54.0,-30.805,-71.124,279,5,9,2002,6,18,13,56
776,357,6.7,0,5,0,0,691,9,272,0.0,0.0,7,33.0,-12.592,166.383,427,6,54,2002,6,17,21,26
777,701,7.1,0,7,0,0,776,9,257,0.0,0.0,7,85.7,13.088,144.619,264,6,53,2002,4,26,16,6
778,374,6.7,0,7,0,0,691,9,462,0.0,0.0,6,62.0,-27.535,-70.586,99,5,9,2002,4,18,16,8
779,469,6.8,0,6,0,0,711,9,292,0.0,0.0,7,24.9,16.985,-100.865,311,3,54,2002,4,18,5,2
780,725,7.1,0,6,0,0,776,9,550,0.0,0.0,7,32.8,24.279,122.179,148,1,54,2002,3,31,6,52
781,4,6.5,0,5,0,0,650,9,486,0.0,0.0,7,125.1,-21.663,-68.329,77,5,9,2002,3,28,4,56
782,865,7.5,0,7,0,0,865,9,321,0.0,0.0,7,31.0,6.033,124.249,271,6,38,2002,3,5,21,16
783,833,7.4,0,5,0,0,842,9,138,0.0,0.0,7,225.6,36.502,70.482,172,1,0,2002,3,3,12,8
784,179,6.6,0,6,0,0,670,9,444,0.0,0.0,7,39.0,-5.345,151.248,195,6,35,2002,2,5,13,27
785,97,6.5,0,7,0,0,650,9,482,0.0,0.0,7,5.0,38.573,31.271,436,1,49,2002,2,3,7,11
786,323,6.7,0,8,0,0,691,9,333,0.0,0.0,7,11.0,-3.212,142.427,15,6,35,2002,1,10,11,14
787,240,6.6,0,6,0,0,670,9,386,0.0,0.0,7,10.0,-17.664,168.004,353,6,55,2002,1,3,10,17
788,764,7.2,0,6,0,0,798,9,427,0.0,0.0,7,21.0,-17.6,167.856,353,6,55,2002,1,2,17,22
789,463,6.8,0,7,0,0,711,9,385,0.0,0.0,7,16.0,-9.613,159.53,250,6,42,2001,12,23,22,52
790,496,6.8,0,5,0,0,711,9,499,0.0,0.0,7,14.0,23.954,122.734,488,6,54,2001,12,18,4,2
791,63,6.5,0,5,0,0,650,9,605,0.0,0.0,7,123.8,39.402,141.089,136,1,23,2001,12,2,13,1
792,935,7.8,0,9,0,0,936,9,368,0.0,0.0,7,10.0,35.946,90.541,432,1,36,2001,11,14,9,26
793,655,7.0,0,7,0,0,754,9,254,0.0,0.0,7,33.0,-5.912,150.196,195,6,35,2001,10,31,9,10
794,847,7.5,0,6,0,0,865,9,234,0.0,0.0,7,33.0,-4.102,123.907,188,6,20,2001,10,19,3,28
795,666,7.0,0,6,0,0,754,9,482,0.0,0.0,7,37.0,12.686,144.98,153,6,54,2001,10,12,15,2
796,8,6.5,0,6,0,0,650,9,174,0.0,0.0,7,33.0,-0.578,133.13,252,6,20,2001,9,11,14,56
797,281,6.6,6,6,0,0,754,0,0,0.0,0.0,5,131.8,58.775,-154.701,200,3,53,2001,7,28,7,32
798,72,6.5,0,8,0,0,650,9,483,0.0,0.0,7,10.0,39.059,24.244,426,2,15,2001,7,26,0,21
799,882,7.6,0,7,0,0,889,9,398,0.0,0.0,7,33.0,-17.543,-72.077,368,6,37,2001,7,7,9,38
800,237,6.6,0,7,0,0,670,9,324,0.0,0.0,7,62.0,-16.086,-73.987,10,6,37,2001,7,5,13,53
801,378,6.7,0,6,0,0,691,9,422,0.0,0.0,7,24.0,-17.745,-71.649,323,6,37,2001,6,26,4,18
802,978,8.4,0,8,0,0,1086,7,518,0.0,0.0,8,33.0,-16.265,-73.641,27,6,37,2001,6,23,20,33
803,334,6.7,0,6,0,0,691,9,282,0.0,0.0,7,17.0,-7.41,155.865,335,6,42,2001,4,19,21,43
804,456,6.8,0,7,0,0,711,9,596,0.0,0.0,7,50.0,34.083,132.526,207,1,23,2001,3,24,6,27
805,85,6.5,0,6,0,0,650,9,206,0.0,0.0,7,33.0,-4.029,128.02,21,6,20,2001,3,19,5,52
806,501,6.8,7,7,0,0,1441,10,67,0.0,31.0,2,51.8,47.149,-122.727,235,3,53,2001,2,28,18,54
807,690,7.1,0,7,0,0,776,9,426,0.0,0.0,7,35.0,1.271,126.249,453,6,20,2001,2,24,7,23
808,821,7.4,0,6,0,0,842,9,221,0.0,0.0,7,36.0,-4.68,102.562,56,6,20,2001,2,13,19,28
809,259,6.6,0,8,0,0,670,9,273,0.0,0.0,7,10.0,13.671,-88.938,95,6,13,2001,2,13,14,22
810,901,7.7,0,9,0,0,912,9,472,0.0,0.0,7,16.0,23.419,70.232,57,1,19,2001,1,26,3,16
811,583,6.9,0,6,0,0,732,9,117,0.0,0.0,6,28.0,-4.022,101.776,56,6,20,2001,1,16,13,25
812,908,7.7,0,8,0,0,912,9,427,0.0,0.0,7,60.0,13.049,-88.66,361,6,54,2001,1,13,17,33
813,580,6.9,5,7,0,0,745,0,0,0.0,0.0,5,36.4,56.7744,-153.281,318,3,54,2001,1,10,16,2
814,696,7.1,0,7,0,0,776,9,372,0.0,0.0,6,103.0,-14.928,167.17,352,6,55,2001,1,9,16,49
815,526,6.8,0,5,0,0,711,9,64,0.0,0.0,7,33.0,6.631,126.899,271,6,54,2001,1,1,8,54
816,850,7.5,0,7,0,0,865,9,324,0.0,0.0,7,33.0,6.898,126.579,240,6,38,2001,1,1,6,57
817,101,6.5,0,7,0,0,650,9,401,0.0,0.0,7,31.0,-4.218,152.725,201,6,35,2000,12,6,22,57
818,654,7.0,0,7,0,0,754,9,495,0.0,0.0,7,30.0,39.566,54.799,41,1,51,2000,12,6,17,11
819,52,6.5,0,6,0,0,650,9,268,0.0,0.0,7,33.0,40.167,49.954,36,1,4,2000,11,25,18,10
820,450,6.8,0,6,0,0,711,9,446,0.0,0.0,7,50.4,40.245,49.946,40,1,4,2000,11,25,18,9
821,435,6.8,0,6,0,0,711,9,402,0.0,0.0,6,33.0,-5.228,151.771,201,6,35,2000,11,18,6,54
822,186,6.6,0,6,0,0,670,9,267,0.0,0.0,7,33.0,-5.097,153.181,201,6,35,2000,11,18,2,5
823,919,7.8,0,7,0,0,936,9,346,0.0,0.0,7,33.0,-5.496,151.781,201,6,35,2000,11,17,21,1
824,16,6.5,0,6,0,0,650,9,71,0.0,0.0,1,33.0,-4.827,153.226,201,6,35,2000,11,16,7,45
825,918,7.8,0,7,0,0,936,9,294,0.0,0.0,7,30.0,-5.233,153.102,201,6,54,2000,11,16,7,42
826,952,8.0,0,7,0,0,985,9,254,0.0,0.0,7,33.0,-3.98,152.169,376,6,35,2000,11,16,4,54
827,1,6.5,0,7,0,0,650,9,462,0.0,0.0,7,17.0,7.042,-77.829,171,6,10,2000,11,8,6,59
828,636,7.0,0,7,0,0,754,9,60,0.0,0.0,7,50.0,-4.766,153.945,201,6,35,2000,10,29,8,37
829,472,6.8,0,6,0,0,711,9,415,0.0,0.0,7,38.0,-6.549,105.63,219,6,20,2000,10,25,9,32
830,408,6.7,0,8,0,0,691,9,390,0.0,0.0,7,10.0,35.456,133.134,257,1,23,2000,10,6,4,30
831,649,7.0,0,7,0,0,754,9,357,0.0,0.0,7,23.0,-15.421,166.91,238,6,55,2000,10,4,16,58
832,32,6.5,0,6,0,0,650,9,415,0.0,0.0,6,34.0,-7.977,30.709,305,0,46,2000,10,2,2,25
833,521,6.8,0,6,0,0,711,9,336,0.0,0.0,7,16.0,-4.11,127.394,21,6,20,2000,8,28,15,5
834,55,6.5,0,6,0,0,650,9,481,0.0,0.0,7,45.8,18.198,-102.48,119,3,26,2000,8,9,11,41
835,476,6.8,0,7,0,0,711,9,593,0.0,0.0,7,10.0,48.786,142.246,470,1,39,2000,8,4,21,13
836,196,6.6,0,6,0,0,670,9,218,0.0,0.0,7,33.0,-12.037,166.448,224,6,54,2000,8,3,1,9
837,141,6.5,0,7,0,0,650,9,428,0.0,0.0,7,10.0,33.901,139.376,419,6,23,2000,7,30,12,25
838,220,6.6,0,5,0,0,670,9,367,0.0,0.0,7,10.0,-7.747,150.917,180,6,54,2000,7,16,3,57
839,56,6.5,0,6,0,0,650,0,0,0.0,0.0,5,42.9,57.3546,-154.198,223,3,53,2000,7,11,1,32
840,19,6.5,0,9,0,0,650,9,351,0.0,0.0,7,10.0,63.98,-20.758,416,6,18,2000,6,21,0,51
841,951,7.9,0,5,0,0,960,9,405,0.0,0.0,7,10.0,-13.802,97.453,429,6,54,2000,6,18,14,44
842,58,6.5,0,8,0,0,650,9,406,0.0,0.0,7,10.0,63.966,-20.487,416,6,18,2000,6,17,15,40
843,419,6.7,0,5,0,0,691,9,352,0.0,0.0,7,33.0,-4.612,101.905,56,6,20,2000,6,7,23,45
844,416,6.7,0,5,0,0,691,9,147,0.0,0.0,1,33.0,-4.646,102.102,56,6,20,2000,6,4,16,39
845,937,7.9,0,8,0,0,960,9,379,0.0,0.0,7,33.0,-4.721,102.087,56,6,20,2000,6,4,16,28
846,771,7.2,0,5,0,0,798,9,0,0.0,0.0,7,225.0,-23.548,-66.452,389,5,3,2000,5,12,18,43
847,887,7.6,0,7,0,0,889,9,0,0.0,0.0,7,26.0,-1.105,123.573,241,6,20,2000,5,4,4,21
848,271,6.6,0,8,0,0,670,9,0,0.0,0.0,7,10.0,-6.817,143.807,150,6,35,2000,3,3,22,22
849,293,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,-5.844,150.876,195,6,35,2000,2,6,11,33
850,511,6.8,0,6,0,0,711,9,0,0.0,0.0,7,61.1,43.046,146.837,418,6,54,2000,1,28,14,21
851,745,7.2,0,6,0,0,798,9,0,0.0,0.0,7,183.4,-16.925,-174.248,143,6,54,2000,1,8,16,47
852,581,6.9,0,6,0,0,732,9,0,0.0,0.0,6,33.0,-10.86,165.354,224,6,54,1999,12,29,13,29
853,108,6.5,0,6,0,0,650,9,0,0.0,0.0,6,56.0,-6.845,105.555,219,6,20,1999,12,21,14,14
854,791,7.3,0,7,0,0,820,9,0,0.0,0.0,7,33.0,15.766,119.74,65,6,38,1999,12,11,18,3
855,643,7.0,0,7,0,0,754,0,0,0.0,0.0,5,43.6,57.3424,-154.347,182,3,53,1999,12,6,23,12
856,180,6.6,0,5,0,0,670,9,0,0.0,0.0,6,128.1,-18.901,-69.171,25,5,9,1999,11,30,4,1
857,863,7.5,0,7,0,0,865,9,0,0.0,0.0,7,33.0,-16.423,168.214,222,6,55,1999,11,26,13,21
858,671,7.0,0,6,0,0,754,9,0,0.0,0.0,7,33.0,-6.351,148.763,180,6,35,1999,11,19,13,56
859,593,6.9,0,6,0,0,732,9,0,0.0,0.0,7,47.5,-5.978,148.82,180,6,35,1999,11,17,3,27
860,772,7.2,0,9,0,0,798,9,0,0.0,0.0,7,10.0,40.758,31.161,112,1,49,1999,11,12,16,57
861,66,6.5,0,4,0,0,650,9,0,0.0,0.0,7,228.4,36.522,71.24,26,1,0,1999,11,8,16,45
862,736,7.1,8,8,0,0,1576,2,73,0.0,57.0,5,13.73,34.6033,-116.265,140,3,53,1999,10,16,9,46
863,846,7.5,0,8,0,0,865,9,0,0.0,0.0,7,60.6,16.059,-96.931,391,3,26,1999,9,30,16,31
864,65,6.5,0,7,0,0,650,9,0,0.0,0.0,7,17.0,23.738,121.158,367,1,44,1999,9,25,23,52
865,903,7.7,0,9,0,0,912,9,0,0.0,0.0,7,33.0,23.772,120.982,367,1,44,1999,9,20,17,47
866,274,6.6,0,6,0,0,670,9,0,0.0,0.0,7,33.0,-16.117,168.039,222,6,55,1999,8,22,12,40
867,578,6.9,0,6,0,0,732,9,0,0.0,0.0,7,20.0,9.044,-84.159,374,6,54,1999,8,20,10,2
868,879,7.6,0,9,0,0,889,9,0,0.0,0.0,7,17.0,40.748,29.864,109,1,49,1999,8,17,0,1
869,347,6.7,0,8,0,0,691,9,0,0.0,0.0,7,10.0,15.782,-88.33,355,6,16,1999,7,11,14,14
870,615,7.0,0,7,0,0,754,9,0,0.0,0.0,7,70.0,18.386,-97.436,454,3,26,1999,6,15,20,42
871,175,6.6,0,5,0,0,670,9,0,0.0,0.0,7,27.0,-5.165,152.877,201,6,35,1999,5,17,10,7
872,721,7.1,0,7,0,0,776,9,0,0.0,0.0,7,73.7,-4.751,152.486,201,6,35,1999,5,16,0,51
873,731,7.1,0,7,0,0,776,9,0,0.0,0.0,6,138.0,-5.159,150.88,195,6,35,1999,5,10,20,33
874,444,6.8,0,5,0,0,711,9,0,0.0,0.0,7,164.2,-21.422,-176.46,139,6,54,1999,4,13,10,38
875,836,7.4,0,7,0,0,842,9,0,0.0,0.0,7,150.0,-5.591,149.568,195,6,35,1999,4,5,11,8
876,494,6.8,0,7,0,0,711,9,0,0.0,0.0,7,87.2,-16.66,-72.662,78,5,37,1999,4,3,6,17
877,295,6.6,0,7,0,0,670,9,0,0.0,0.0,6,15.0,30.512,79.403,322,1,19,1999,3,28,19,5
878,589,6.9,0,6,0,0,732,9,0,0.0,0.0,7,33.0,51.587,-177.668,11,3,53,1999,3,20,10,47
879,536,6.9,0,5,0,0,732,9,0,0.0,0.0,7,56.6,52.056,159.52,482,6,54,1999,3,8,12,25
880,726,7.1,0,6,0,0,776,9,0,0.0,0.0,7,33.0,5.397,121.937,440,6,54,1999,3,4,8,52
881,174,6.6,0,7,0,0,670,9,0,0.0,0.0,7,33.0,28.343,57.193,173,1,21,1999,3,4,5,38
